Unnamed: 0,mmr0,mmr1,mmr2,mmr3,mmr4,mmr5,mmr6,mmr7,mmr8,mmr9,mmr10,mmr11,mmr12,mmr13,mmr14,mmr15,mmr16,mmr17,mmr18,mmr19,mmr20,mmr21,mmr22,mmr23,mmr24,mmr25,mmr26,mmr27,mmr28,mmr29,mmr30,mmr31,mmr32,mmr33,mmr34,mmr35,mmr36,mmr37,mmr38,mmr39,mmr40,mmr41,mmr42,mmr43,mmr44,mmr45,mmr46,mmr47,mmr48,mmr49,mmr50,mmr51,mmr52,mmr53,mmr54,mmr55,mmr56,mmr57,mmr58,mmr59,mmr60,mmr61,mmr62,mmr63,mmr64,mmr65,mmr66,mmr67,mmr68,mmr69,mmr70,mmr71,mmr72,mmr73,mmr74,mmr75,mmr76,mmr77,mmr78,mmr79,mmr80,mmr81,mmr82,mmr83,mmr84,mmr85,mmr86,mmr87,mmr88,mmr89,mmr90,mmr91,mmr92,mmr93,mmr94,mmr95,mmr96,mmr97,mmr98,mmr99
106,7617.88,7577.19,7573.3,7648.13,7535.41,7561.28,7608.6,7563.04,7527.56,7572.86,7623.47,7587.46,7611.1,7460.39,7523.11,7621.61,7607.9,7515.75,7483.2,7570.7,7544.4,7621.01,7557.75,7493.92,7634.63,7554.66,7622.3,7571.53,7524.95,7531.89,7540.43,7606.87,7535.78,7618.54,7613.48,7608.66,7551.32,7579.54,7646.2,7607.28,7654.15,7516.05,7594.38,7499.51,7562.0,7571.18,7490.72,7546.26,7458.97,7593.48,7520.36,7475.01,7535.22,7616.52,7661.86,7590.34,7618.96,7594.13,7537.71,7588.22,7453.73,7548.39,7472.17,7485.09,7639.49,7514.85,7614.71,7551.07,7555.65,7513.63,7551.32,7401.8,7594.31,7512.6,7572.51,7376.72,7634.92,7524.83,7627.21,7610.76,7503.46,7565.64,7610.67,7550.13,7442.53,7580.46,7542.48,7583.35,7526.4,7663.53,7551.4,7601.95,7568.96,7555.84,7602.72,7632.66,7682.27,7562.57,7606.88,7584.91
107,9581.75,9667.49,9636.16,9763.23,9579.64,9692.73,9800.38,9792.5,9660.63,9669.68,9706.69,9755.24,9685.45,9531.99,9622.05,9745.89,9626.3,9592.55,9534.31,9706.21,9641.58,9791.58,9556.05,9590.86,9732.13,9796.97,9764.76,9642.08,9618.08,9666.55,9660.54,9566.72,9604.61,9714.38,9634.3,9717.43,9585.79,9657.99,9719.41,9726.32,9720.87,9602.28,9570.74,9461.94,9753.05,9505.59,9602.21,9513.22,9586.39,9662.66,9742.62,9596.11,9616.68,9787.9,9723.06,9709.52,9722.86,9686.97,9543.78,9686.64,9704.01,9553.64,9606.03,9456.01,9756.5,9701.26,9743.12,9727.35,9638.99,9715.23,9597.26,9539.88,9599.73,9641.21,9686.41,9416.35,9793.12,9715.58,9757.14,9573.25,9704.1,9790.25,9661.46,9654.89,9678.3,9775.16,9642.01,9674.87,9691.22,9739.31,9800.42,9682.27,9737.28,9693.83,9647.66,9701.7,9767.25,9653.01,9674.29,9811.86
108,6512.56,6574.58,6483.37,6513.25,6555.65,6559.25,6573.85,6519.7,6573.86,6598.65,6595.26,6474.02,6573.24,6494.81,6596.11,6619.7,6539.8,6586.91,6532.03,6531.96,6618.35,6660.6,6576.3,6587.88,6532.34,6483.66,6585.38,6599.06,6530.5,6519.18,6549.43,6511.68,6518.17,6538.5,6604.82,6567.53,6521.42,6545.2,6621.28,6602.65,6565.05,6556.45,6558.05,6588.34,6551.53,6602.52,6431.64,6594.75,6493.53,6564.76,6586.63,6603.74,6509.11,6594.76,6538.72,6584.45,6559.66,6461.19,6565.59,6655.71,6636.5,6538.61,6602.72,6629.55,6627.18,6408.41,6483.71,6547.86,6635.28,6618.39,6573.8,6504.28,6560.73,6475.29,6539.34,6529.03,6566.72,6513.03,6537.3,6589.83,6534.36,6584.42,6507.39,6574.31,6458.87,6510.42,6467.94,6512.2,6567.23,6592.98,6460.58,6588.68,6597.4,6495.74,6598.82,6494.68,6582.27,6557.09,6537.66,6570.68
109,6355.73,6343.7,6307.26,6237.1,6188.58,6304.68,6275.51,6261.02,6283.96,6255.68,6256.32,6333.07,6297.06,6279.34,6230.83,6268.0,6288.21,6302.59,6350.76,6265.8,6286.26,6361.1,6247.27,6382.51,6221.7,6277.07,6301.92,6228.79,6284.89,6301.08,6262.98,6356.11,6253.66,6270.58,6279.94,6282.24,6217.96,6280.51,6356.74,6349.72,6295.28,6297.55,6255.37,6273.91,6262.96,6243.76,6264.0,6343.97,6305.41,6215.29,6272.22,6314.43,6314.32,6352.19,6353.2,6284.36,6294.91,6318.2,6310.81,6275.08,6245.77,6324.93,6311.09,6280.52,6327.29,6300.86,6284.45,6256.6,6339.8,6316.34,6325.61,6327.27,6334.69,6307.69,6249.36,6363.45,6332.43,6324.77,6312.28,6294.74,6261.23,6262.72,6258.91,6395.28,6170.48,6254.11,6265.06,6222.55,6274.58,6323.34,6288.08,6285.07,6305.61,6222.31,6260.56,6259.11,6306.77,6233.35,6287.54,6341.51
110,6204.19,6275.02,6257.17,6271.37,6202.35,6203.51,6196.68,6271.82,6204.58,6276.85,6281.71,6197.48,6190.04,6224.53,6208.4,6315.76,6276.26,6215.3,6286.32,6230.39,6216.83,6272.27,6236.14,6264.68,6242.41,6313.89,6240.46,6183.66,6195.5,6228.28,6188.05,6254.55,6218.42,6238.56,6305.56,6252.84,6197.74,6239.64,6343.39,6279.28,6189.95,6310.45,6232.4,6189.18,6227.2,6219.12,6271.05,6221.9,6322.88,6221.02,6224.51,6275.09,6197.06,6247.03,6250.8,6193.67,6240.37,6253.26,6221.47,6166.1,6185.77,6296.18,6145.08,6218.67,6247.35,6256.09,6232.78,6285.64,6229.68,6236.7,6167.73,6193.38,6240.03,6200.56,6261.48,6174.3,6212.36,6262.85,6250.14,6291.83,6178.86,6249.7,6229.79,6276.4,6170.6,6284.8,6253.34,6120.81,6247.65,6236.63,6274.2,6151.52,6271.31,6191.72,6238.19,6271.59,6236.03,6225.33,6274.16,6199.25
111,6563.62,6567.14,6538.7,6571.78,6567.25,6595.29,6478.49,6588.84,6527.86,6594.77,6629.93,6515.0,6599.17,6496.18,6465.26,6518.78,6563.78,6555.58,6542.32,6650.57,6537.39,6589.56,6559.14,6574.83,6566.33,6548.68,6615.39,6529.49,6491.49,6524.84,6567.52,6554.79,6541.58,6644.5,6570.58,6531.82,6581.39,6462.74,6559.09,6521.5,6552.18,6645.23,6517.66,6513.66,6566.11,6551.21,6485.75,6476.79,6522.59,6587.03,6548.32,6596.27,6575.68,6550.27,6570.09,6527.45,6565.83,6546.61,6525.57,6610.21,6495.33,6634.82,6506.84,6546.94,6542.48,6559.63,6600.89,6637.7,6544.28,6603.68,6539.67,6451.32,6549.8,6453.63,6530.79,6521.49,6618.8,6556.33,6566.12,6575.59,6559.76,6526.89,6556.04,6523.35,6436.85,6654.37,6529.08,6600.12,6596.42,6562.54,6590.23,6546.68,6601.41,6462.18,6578.85,6462.18,6610.74,6527.12,6541.98,6558.74
112,7278.47,7201.71,7248.44,7324.58,7159.99,7219.56,7260.01,7265.58,7226.82,7296.38,7302.96,7161.54,7212.4,7197.08,7197.31,7277.72,7152.02,7234.1,7246.43,7228.76,7198.18,7236.22,7238.26,7276.19,7327.79,7182.16,7307.08,7168.15,7183.78,7198.15,7190.43,7170.7,7279.6,7269.68,7271.94,7132.35,7251.94,7271.0,7317.33,7265.75,7284.03,7246.31,7221.52,7166.12,7226.33,7235.82,7214.23,7260.07,7200.73,7237.16,7239.17,7226.39,7190.03,7248.16,7298.42,7287.76,7262.22,7270.36,7181.08,7283.46,7277.38,7268.51,7259.4,7219.98,7204.47,7264.61,7263.53,7197.24,7217.17,7279.42,7212.54,7209.03,7240.4,7167.6,7288.69,7128.47,7304.96,7227.29,7250.5,7141.79,7202.82,7182.75,7304.34,7212.09,7159.22,7329.24,7156.72,7245.66,7222.37,7287.87,7335.4,7179.59,7324.07,7234.74,7231.34,7265.76,7289.83,7249.65,7258.13,7357.99
113,12366.6,12508.1,12453.4,12601.0,12343.1,12528.3,12553.9,12494.3,12484.6,12397.7,12410.1,12567.3,12386.2,12438.9,12179.9,12505.0,12425.5,12345.2,12420.2,12467.8,12325.3,12654.9,12429.8,12429.5,12460.7,12634.8,12538.0,12339.9,12338.5,12406.2,12468.3,12493.2,12407.3,12495.0,12523.9,12406.6,12342.6,12270.0,12477.3,12527.5,12448.3,12382.6,12396.4,12209.5,12509.6,12291.0,12379.4,12489.1,12308.5,12402.6,12552.1,12444.6,12474.3,12558.8,12502.6,12481.0,12520.8,12471.9,12422.4,12582.9,12400.0,12492.6,12409.3,12353.2,12364.5,12528.7,12535.2,12488.9,12441.1,12417.3,12413.1,12218.7,12436.0,12343.2,12468.2,12176.5,12605.6,12450.4,12532.3,12448.3,12535.4,12543.9,12432.5,12378.5,12188.0,12397.0,12357.8,12599.8,12444.2,12618.8,12558.8,12580.8,12432.0,12341.6,12455.6,12538.6,12463.2,12482.7,12423.9,12527.6
114,6327.38,6381.77,6351.1,6256.52,6344.11,6240.61,6347.57,6306.71,6309.89,6380.42,6336.85,6299.75,6362.44,6281.77,6340.17,6347.34,6377.62,6400.16,6364.69,6365.87,6331.28,6344.18,6349.09,6346.02,6354.48,6332.16,6429.8,6350.8,6319.36,6322.17,6255.31,6320.88,6293.65,6346.05,6338.53,6374.85,6300.36,6383.37,6392.33,6359.61,6362.09,6287.17,6303.13,6402.75,6352.4,6337.15,6311.57,6385.21,6279.0,6326.28,6288.18,6343.02,6204.91,6416.41,6351.55,6350.19,6288.74,6357.8,6383.06,6379.22,6337.26,6297.71,6347.58,6381.8,6354.06,6355.11,6344.67,6396.1,6438.75,6252.27,6323.6,6336.6,6365.75,6374.99,6377.02,6368.69,6353.23,6328.69,6366.99,6434.76,6212.74,6249.74,6267.91,6391.13,6293.74,6361.72,6348.35,6198.91,6319.34,6378.58,6400.23,6393.94,6396.83,6368.11,6362.66,6378.91,6353.16,6375.66,6378.49,6423.67
115,6266.43,6236.62,6250.25,6222.74,6212.55,6180.49,6214.75,6182.36,6297.17,6270.45,6263.7,6268.13,6279.2,6195.39,6202.36,6225.66,6215.4,6223.96,6236.82,6285.47,6204.01,6272.54,6227.75,6255.53,6214.84,6235.32,6276.02,6234.13,6181.01,6218.31,6205.62,6258.28,6230.48,6277.55,6202.83,6249.67,6238.15,6212.27,6246.45,6260.1,6208.57,6213.41,6202.99,6208.75,6334.54,6292.28,6208.63,6251.15,6254.46,6175.08,6255.3,6218.35,6219.13,6250.41,6251.55,6252.63,6260.91,6254.05,6216.51,6295.98,6252.56,6214.76,6287.51,6265.87,6267.1,6273.0,6317.49,6154.58,6313.95,6259.84,6207.13,6307.61,6229.34,6214.52,6270.32,6267.49,6207.21,6247.6,6236.93,6316.4,6207.3,6242.77,6256.9,6234.79,6134.89,6185.01,6263.97,6156.99,6267.85,6223.78,6244.23,6237.75,6238.67,6147.49,6226.29,6276.75,6291.64,6288.2,6261.15,6258.87
116,6257.44,6238.98,6283.85,6279.35,6233.11,6249.45,6252.18,6252.07,6178.25,6246.86,6247.27,6223.45,6269.38,6283.98,6200.92,6331.54,6287.17,6254.24,6340.23,6332.17,6211.7,6292.69,6185.5,6297.71,6216.38,6280.68,6317.95,6234.44,6254.86,6213.18,6251.41,6256.44,6282.29,6230.69,6305.83,6229.3,6248.92,6275.67,6294.8,6312.5,6244.67,6252.38,6273.26,6129.06,6247.26,6210.73,6195.5,6283.26,6256.37,6315.99,6323.12,6199.15,6207.27,6312.7,6230.74,6197.28,6308.35,6301.48,6236.75,6301.38,6291.21,6303.37,6234.8,6194.66,6253.05,6271.41,6321.9,6316.77,6262.84,6343.67,6190.35,6182.69,6241.68,6211.0,6272.32,6155.44,6207.57,6275.48,6232.22,6295.46,6261.63,6304.75,6207.57,6268.19,6115.25,6322.11,6266.24,6249.8,6288.95,6259.93,6322.35,6267.81,6255.46,6269.84,6262.75,6248.24,6322.92,6299.09,6226.6,6191.75
117,6462.85,6493.05,6542.51,6527.21,6501.08,6464.17,6506.78,6453.91,6446.56,6500.98,6489.71,6394.22,6472.12,6431.46,6402.79,6559.29,6547.62,6467.75,6467.7,6426.98,6466.33,6540.3,6455.42,6535.17,6493.58,6527.3,6559.6,6448.22,6488.73,6400.71,6452.38,6462.12,6474.46,6498.32,6549.1,6480.57,6462.96,6488.27,6553.13,6398.98,6457.89,6494.94,6494.12,6368.05,6549.68,6500.24,6431.28,6510.04,6487.4,6488.59,6528.43,6546.97,6509.52,6434.2,6509.16,6409.52,6553.15,6525.64,6415.59,6488.12,6441.15,6562.81,6479.73,6493.65,6595.9,6445.11,6532.39,6499.87,6567.43,6511.4,6421.15,6421.41,6484.47,6533.46,6452.04,6393.49,6581.48,6480.94,6412.42,6488.22,6547.1,6522.64,6422.96,6493.96,6395.53,6454.32,6475.54,6493.83,6529.09,6508.79,6474.92,6424.2,6602.03,6492.89,6499.78,6401.58,6600.53,6428.29,6504.53,6488.97
118,8253.39,8240.22,8238.69,8328.47,8199.0,8256.98,8207.46,8211.47,8121.79,8285.32,8264.69,8242.88,8206.55,8215.47,7997.5,8327.72,8255.95,8157.63,8136.53,8244.24,8171.95,8315.24,8210.58,8344.18,8272.9,8357.43,8276.44,8167.83,8126.21,8114.36,8185.07,8161.1,8225.84,8231.93,8237.28,8199.0,8107.56,8230.07,8318.62,8208.39,8251.83,8210.85,8110.29,8148.73,8240.23,8143.39,8178.18,8208.0,8130.84,8312.14,8183.56,8256.52,8177.71,8282.99,8280.77,8224.8,8225.16,8193.62,8240.07,8201.73,8138.27,8303.83,8122.67,8123.02,8314.84,8312.27,8212.84,8230.53,8290.48,8238.23,8115.81,8127.65,8203.18,8093.24,8182.98,8175.18,8251.07,8255.51,8281.45,8188.4,8244.44,8247.63,8268.88,8179.95,8202.64,8198.48,8199.32,8268.78,8230.66,8296.85,8164.73,8246.49,8277.93,8185.97,8338.45,8208.66,8162.56,8185.39,8163.56,8264.35
119,10670.5,10766.7,10699.3,10839.9,10653.3,10772.2,10845.9,10788.0,10710.6,10746.3,10779.5,10742.1,10765.9,10636.9,10649.9,10839.8,10820.6,10633.3,10540.2,10807.9,10648.8,10744.9,10720.7,10739.3,10814.6,10675.7,10799.4,10621.3,10692.3,10633.5,10677.6,10746.4,10676.6,10751.4,10732.1,10692.2,10594.8,10704.7,10774.8,10788.1,10838.7,10724.6,10657.5,10643.2,10855.1,10661.0,10651.2,10688.6,10684.1,10744.5,10534.2,10836.2,10692.3,10683.2,10615.5,10794.8,10806.8,10688.2,10755.8,10774.1,10761.0,10823.6,10640.5,10598.6,10864.9,10792.1,10772.4,10750.2,10760.4,10738.4,10498.7,10544.8,10676.5,10638.6,10701.8,10510.2,10822.8,10589.3,10828.5,10636.1,10731.2,10815.5,10817.0,10670.3,10731.5,10776.6,10786.1,10729.6,10694.8,10926.9,10689.5,10735.3,10768.8,10618.5,10759.1,10861.8,10845.8,10803.4,10788.3,10821.4
120,6257.45,6206.6,6291.51,6330.2,6328.31,6253.18,6272.75,6254.7,6351.05,6333.67,6286.76,6286.08,6296.29,6206.26,6242.28,6344.92,6302.9,6299.76,6232.9,6349.54,6375.49,6285.93,6250.34,6369.2,6323.25,6252.66,6343.97,6265.14,6290.12,6324.76,6258.21,6324.22,6202.07,6339.69,6304.3,6264.35,6275.41,6277.04,6302.8,6295.18,6328.88,6232.01,6322.01,6301.68,6336.59,6297.83,6174.14,6294.24,6258.49,6343.56,6300.01,6291.74,6248.29,6334.7,6358.32,6272.21,6273.18,6266.86,6261.45,6318.5,6265.91,6376.62,6267.68,6335.72,6350.04,6266.23,6323.46,6347.14,6371.03,6297.39,6265.39,6323.0,6386.59,6306.39,6292.87,6281.55,6310.27,6323.68,6284.5,6345.74,6205.54,6357.88,6273.08,6281.07,6277.97,6273.05,6295.16,6205.75,6363.74,6277.72,6300.32,6330.87,6387.27,6170.62,6355.86,6320.27,6323.3,6358.04,6185.3,6316.25
121,6119.1,6213.91,6059.72,6119.95,6173.65,6158.64,6148.28,6163.45,6119.55,6209.63,6154.86,6150.46,6196.46,6110.68,6166.89,6196.85,6198.93,6215.49,6150.35,6239.06,6144.66,6199.75,6193.86,6207.76,6174.01,6157.07,6215.22,6199.91,6039.65,6193.73,6114.74,6165.21,6110.85,6188.96,6144.48,6116.5,6158.61,6187.37,6235.59,6178.33,6163.66,6163.02,6119.37,6109.09,6187.82,6119.5,6150.63,6219.09,6158.2,6078.52,6204.93,6198.07,6128.57,6210.58,6151.89,6084.78,6193.42,6119.4,6126.46,6184.96,6202.69,6178.32,6136.36,6154.49,6151.49,6133.11,6203.57,6098.6,6317.18,6169.73,6120.3,6137.41,6111.13,6188.61,6118.31,6154.23,6168.74,6146.62,6209.98,6208.63,6122.99,6186.92,6108.19,6138.29,6060.52,6178.09,6166.57,6187.85,6237.53,6109.1,6166.32,6148.61,6182.54,6099.19,6201.13,6149.09,6149.0,6267.65,6121.05,6178.84
122,6227.33,6279.49,6212.59,6215.86,6169.81,6142.86,6294.4,6316.5,6239.37,6264.26,6314.5,6210.39,6231.83,6239.21,6217.26,6311.73,6307.16,6183.2,6276.28,6263.34,6196.63,6309.87,6255.55,6257.0,6176.74,6278.99,6256.92,6244.51,6195.64,6241.04,6212.91,6272.55,6197.66,6248.52,6212.59,6256.53,6225.62,6265.89,6252.74,6244.08,6329.83,6229.43,6238.35,6208.98,6251.69,6251.46,6156.16,6276.62,6295.99,6261.09,6247.06,6265.15,6247.62,6238.8,6266.01,6164.58,6306.99,6262.21,6234.21,6243.77,6347.28,6306.4,6244.48,6199.71,6305.05,6130.05,6288.77,6231.71,6337.23,6280.85,6186.79,6212.43,6211.35,6183.54,6116.34,6192.35,6205.79,6252.41,6208.73,6263.98,6227.71,6293.53,6232.31,6264.2,6156.69,6304.51,6244.47,6272.35,6284.22,6148.26,6223.23,6257.34,6295.06,6239.84,6212.58,6239.2,6309.43,6225.49,6294.38,6305.41
123,7072.69,7067.54,7001.89,7146.69,7091.22,7018.06,7103.34,7039.21,7028.64,7138.02,7098.16,7042.56,7120.22,7081.33,7053.84,7119.37,7104.13,7009.38,7048.62,7077.19,7002.96,7082.36,6940.07,7114.78,7073.87,7122.17,7124.28,7019.1,7016.71,7035.45,7089.06,7132.26,7071.41,7135.58,7074.15,7006.33,7021.22,7023.0,7058.63,7092.35,7133.12,7100.74,7105.3,7010.01,7070.77,7101.4,7048.5,7094.77,7084.36,7135.44,7091.16,7037.27,7099.72,7122.15,7164.12,7040.26,7072.75,7103.08,7024.78,7045.12,7038.34,7170.67,7047.75,6979.24,7063.51,7113.9,7148.55,7057.37,7089.36,7052.25,7009.35,6946.69,7136.22,7048.93,7046.47,7033.12,7095.46,7039.14,7045.08,7150.12,7016.17,7167.65,7044.28,7022.96,7000.53,7072.45,7084.45,7161.92,7123.41,7131.52,7093.57,7112.01,7145.86,7037.29,7097.75,7135.02,7092.39,7122.64,7098.37,7110.16
124,8030.49,8019.89,8107.91,8170.11,8111.76,8106.77,8144.06,8133.22,8127.29,8143.38,8164.68,8085.72,8104.4,8064.09,8116.75,8223.72,8030.48,8121.11,8031.53,8181.93,8093.52,8122.15,8055.93,8152.48,8129.18,8183.43,8243.15,8030.89,7971.03,8029.24,8037.57,8084.37,8009.32,8117.61,8151.5,8163.2,8086.64,8082.65,8186.65,8006.78,8158.64,8106.91,8042.39,8036.85,8186.62,8139.66,8090.69,8084.49,8030.8,8142.76,8087.73,8190.86,8049.06,8155.0,8134.22,8037.48,8112.95,8181.83,8202.69,8180.44,8039.28,8179.19,7941.1,8092.36,8082.02,8122.03,8256.19,8125.25,8179.63,8039.4,8037.76,8030.21,8131.54,8086.61,8047.55,8017.42,8067.17,8058.19,8041.58,8078.62,8060.9,8236.39,8180.06,8106.3,8098.28,8176.73,8063.22,8111.49,8143.72,8199.32,8144.67,8118.65,8129.69,8022.67,8145.23,8234.42,8001.27,8129.15,8083.5,8038.99
125,14212.5,14125.3,14241.6,14504.6,14239.9,14355.3,14356.2,14320.5,14177.6,14313.6,14253.5,14212.7,14166.6,14130.8,14255.5,14393.1,14416.7,14152.3,14199.8,14251.6,14197.7,14438.4,14078.3,14369.2,14280.1,14366.7,14364.3,14241.4,14195.2,14255.9,14049.5,14195.1,14210.8,14250.7,14292.6,14226.6,13959.4,14032.9,14281.6,14285.5,14363.7,14348.0,14205.7,14246.2,14232.7,14168.9,14015.3,14249.0,14238.3,14300.2,14239.1,14240.2,14184.1,14409.0,14314.3,14316.1,14314.0,14360.4,14340.6,14376.9,14272.6,14405.2,14171.6,14238.7,14281.5,14437.0,14399.9,14309.2,14347.3,14270.9,14086.0,14106.3,14332.5,14146.8,14184.9,14044.8,14395.8,14259.2,14282.0,14243.6,14242.6,14373.1,14438.4,14027.3,14296.0,14399.4,14303.5,14228.2,14251.6,14546.8,14317.1,14362.3,14456.3,14171.6,14238.1,14521.8,14348.3,14339.2,14133.6,14452.1
126,6166.31,6179.91,6151.5,6154.22,6215.49,6088.16,6099.95,6089.93,6161.12,6181.91,6184.27,6187.07,6217.8,6068.65,6166.68,6221.25,6176.12,6196.65,6144.92,6169.29,6191.12,6142.8,6168.62,6155.92,6099.57,6216.87,6219.8,6227.24,6088.14,6168.56,6064.62,6194.68,6153.15,6173.3,6165.45,6165.28,6074.51,6183.92,6107.95,6202.17,6168.06,6130.23,6159.51,6140.42,6227.39,6119.79,6097.72,6239.12,6134.37,6175.35,6133.08,6209.58,6062.17,6205.52,6188.79,6185.32,6134.56,6182.38,6198.26,6101.93,6175.1,6246.31,6198.07,6197.82,6152.54,6142.95,6196.0,6168.14,6229.76,6092.12,6118.51,6200.73,6149.29,6186.66,6145.01,6135.15,6196.13,6175.99,6113.35,6241.01,6063.28,6203.6,6163.81,6159.8,6080.51,6140.7,6206.45,6162.07,6202.41,6212.35,6166.92,6189.22,6201.26,6086.42,6159.7,6151.34,6167.7,6266.22,6207.39,6201.5
127,6130.95,6133.85,6163.76,6062.56,6182.16,6119.78,6154.05,6118.43,6128.34,6139.38,6132.99,6198.01,6143.58,6053.83,6099.45,6172.43,6180.81,6077.88,6088.52,6229.07,6164.59,6180.52,6201.8,6143.88,6174.82,6098.97,6184.26,6132.85,6082.36,6161.84,6096.11,6180.07,6113.67,6207.69,6084.15,6143.55,6098.66,6151.0,6178.62,6185.29,6116.71,6072.83,6127.85,6080.64,6163.05,6080.04,6118.33,6160.54,6189.41,6184.83,6132.59,6227.89,6114.85,6193.86,6139.43,6193.62,6167.54,6161.28,6095.75,6108.39,6157.1,6195.85,6115.17,6105.52,6112.57,6183.38,6126.07,6195.91,6184.71,6160.9,6120.57,6181.07,6122.97,6085.3,6099.97,6124.94,6152.93,6182.82,6102.01,6119.81,6098.87,6110.03,6201.38,6125.53,6124.78,6176.82,6095.81,6171.89,6179.26,6172.52,6124.76,6119.99,6208.41,6026.3,6102.84,6158.49,6132.59,6158.02,6177.8,6213.63
128,6650.16,6590.38,6616.23,6656.62,6623.78,6564.48,6585.96,6627.9,6537.88,6611.51,6630.34,6602.94,6607.13,6525.48,6584.0,6663.53,6621.93,6494.64,6607.92,6566.3,6548.27,6610.72,6618.13,6619.26,6579.76,6620.33,6544.25,6583.37,6598.33,6468.44,6565.93,6601.79,6548.98,6544.82,6604.55,6595.25,6577.47,6635.33,6588.22,6618.76,6596.49,6578.41,6604.19,6524.97,6621.32,6595.12,6558.17,6650.22,6570.61,6645.79,6599.77,6607.17,6550.16,6660.16,6620.23,6515.88,6611.96,6559.98,6621.13,6588.72,6633.54,6716.35,6612.29,6574.17,6585.56,6578.85,6612.32,6582.36,6649.46,6598.61,6597.91,6573.19,6481.53,6571.74,6600.57,6506.35,6598.29,6577.14,6653.71,6670.6,6559.19,6636.77,6624.76,6577.77,6519.04,6582.73,6504.87,6636.43,6655.59,6628.56,6611.56,6620.43,6675.81,6586.59,6608.35,6608.79,6589.74,6587.06,6575.52,6664.69
129,7175.23,7237.89,7220.83,7345.4,7254.51,7236.17,7233.84,7193.76,7107.79,7196.84,7248.34,7215.13,7228.0,7209.1,7249.68,7267.72,7281.48,7115.73,7192.65,7215.19,7174.8,7319.88,7131.6,7270.91,7152.31,7287.63,7251.04,7170.24,7196.32,7140.6,7242.13,7256.64,7233.3,7230.42,7260.46,7192.43,7240.95,7238.0,7257.08,7126.65,7240.5,7239.06,7237.14,7139.28,7247.29,7198.36,7212.82,7294.78,7263.44,7252.16,7146.3,7302.54,7235.28,7301.0,7275.45,7186.34,7268.26,7304.63,7174.27,7196.09,7236.13,7296.01,7242.86,7202.69,7209.51,7210.45,7284.82,7231.63,7268.31,7274.5,7242.42,7160.41,7174.25,7161.38,7199.69,7083.47,7279.86,7222.11,7208.71,7184.46,7239.16,7319.86,7225.31,7279.98,7165.73,7299.77,7162.41,7232.43,7233.66,7385.57,7266.52,7304.39,7285.56,7216.63,7269.47,7185.64,7254.8,7204.45,7302.2,7186.59
130,10398.4,10317.7,10324.9,10584.0,10358.1,10447.7,10410.8,10462.2,10374.0,10306.8,10492.6,10417.4,10339.1,10370.5,10513.9,10521.3,10458.0,10397.9,10419.7,10373.4,10405.8,10487.0,10295.7,10450.0,10430.6,10444.0,10436.6,10350.7,10346.4,10401.7,10418.6,10426.9,10269.3,10390.5,10371.6,10372.2,10303.9,10412.2,10266.0,10461.3,10524.5,10372.1,10287.8,10299.2,10496.2,10347.5,10313.6,10440.5,10322.9,10336.3,10444.1,10499.8,10347.8,10413.7,10366.0,10296.9,10324.4,10421.9,10441.4,10322.2,10330.8,10345.7,10323.0,10333.7,10379.1,10408.9,10535.5,10387.5,10514.4,10476.2,10258.6,10241.4,10422.9,10363.5,10447.4,10335.0,10377.7,10331.2,10477.0,10470.8,10416.7,10561.0,10480.5,10214.5,10343.9,10483.3,10271.6,10410.4,10423.7,10479.4,10435.1,10518.1,10424.5,10391.9,10473.7,10358.9,10416.6,10428.4,10420.1,10480.2
131,14010.3,13817.1,13924.0,14125.9,13962.1,14063.9,14043.4,14073.1,13932.0,14124.8,14071.6,14081.1,13965.1,13834.6,13902.3,14081.4,13970.5,13959.4,13823.8,14103.3,13954.8,14218.0,13840.5,14043.3,14121.5,14123.2,14162.7,13812.4,13863.6,13963.6,14097.6,14034.3,14009.2,14130.6,14045.1,13999.6,13774.2,13823.7,14035.3,13993.2,14067.8,13920.8,14023.5,13935.6,14090.8,13921.2,13958.7,14091.4,13851.8,14015.3,14099.1,14278.4,14016.6,14219.4,13896.6,14049.1,13941.0,13992.2,14065.9,13984.0,14110.1,14067.1,14035.7,13989.7,14083.6,14121.4,14145.1,13975.3,14142.0,14114.5,13972.3,13931.9,13750.6,13873.3,14018.0,13877.1,14046.0,13905.8,14071.4,14067.8,13820.7,14115.3,14067.0,13783.5,13990.2,14073.5,13949.1,14150.8,13995.4,14174.2,14115.4,14089.8,14116.2,14041.8,14073.0,13972.2,14112.0,14024.7,14086.3,14183.3
